case,tick,time_s,python_duty_cmd,c_duty_cmd,error_duty_cmd,python_vref_cmd_v,c_vref_cmd_v,error_vref_cmd_v,python_integrator,c_integrator,error_integrator,python_state,c_state,python_latched_fault,c_latched_fault,python_pwm_enable,c_pwm_enable
steady_12v,13260,0.06630000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13280,0.06640000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13300,0.06650000000000002,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13320,0.0666,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13340,0.06670000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13360,0.06680000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13380,0.06690000000000002,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13400,0.06700000000000002,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13420,0.0671,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13440,0.06720000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13460,0.06730000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13480,0.06740000000000002,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13500,0.0675,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13520,0.06760000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13540,0.06770000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13560,0.06780000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13580,0.06790000000000002,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13600,0.068,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13620,0.06810000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13640,0.06820000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13660,0.06830000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13680,0.06840000000000002,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13700,0.0685,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13720,0.06860000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13740,0.06870000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13760,0.06880000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13780,0.06890000000000002,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13800,0.069,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13820,0.06910000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13840,0.06920000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13860,0.06930000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13880,0.06940000000000002,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13900,0.0695,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13920,0.06960000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
steady_12v,13940,0.06970000000000001,0.5041666666666667,0.504166663,3.6666666369811196e-09,12.0,12.0,0.0,0.004166666666666652,0.00416666688,2.1333334838252727e-10,2,2,0,0,True,True
