case,tick,time_s,float_duty_cmd,fixed_duty_cmd,fixed_duty_cmd_raw,error_duty_cmd,float_vref_cmd_v,fixed_vref_cmd_v,fixed_vref_cmd_raw,error_vref_cmd_v,float_integrator,fixed_integrator,fixed_integrator_raw,error_integrator,float_state,fixed_state,float_latched_fault,fixed_latched_fault,float_pwm_enable,fixed_pwm_enable,fixed_arithmetic_overflow,fixed_peak_abs_raw
soft_start_40ms,3820,0.0191,0.239986375,0.240030288696,251690,4.39136959999864e-05,5.73151684,5.73199558258,6010433,0.00047874257999946934,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,3840,0.0192,0.24124226,0.241286277771,253007,4.401777100002113e-05,5.76151943,5.76199817657,6041893,0.0004787465699997995,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,3860,0.0193,0.242498159,0.242542266846,254324,4.410784600000772e-05,5.79152203,5.79200077057,6073353,0.00047874056999930303,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,3880,0.0194,0.243754074,0.243797302246,255640,4.322824600000441e-05,5.82152462,5.82200336456,6104813,0.00047874455999963317,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,3900,0.0195,0.245009974,0.245054244995,256958,4.427099500001197e-05,5.85152721,5.85200595856,6136273,0.00047874855999996413,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,3920,0.0196,0.246265873,0.24631023407,258275,4.436106999999856e-05,5.88152981,5.88200855255,6167733,0.00047874255000035504,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,3940,0.0197,0.247521758,0.247566223145,259592,4.446514499997778e-05,5.9115324,5.91201114655,6199193,0.000478746550000686,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,3960,0.0198,0.248777658,0.248822212219,260909,4.4554218999987016e-05,5.941535,5.94201374054,6230653,0.00047874054000018873,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,3980,0.0199,0.250033557,0.250078201294,262226,4.4644293999973605e-05,5.97153759,5.97201633453,6262113,0.00047874453000051886,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4000,0.02,0.251289457,0.251333236694,263542,4.3779693999990155e-05,6.00154018,6.00201892853,6293573,0.00047874852999996165,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4020,0.0201,0.252545357,0.252589225769,264859,4.386876899997727e-05,6.03154278,6.03202152252,6325033,0.00047874252000035256,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4040,0.0202,0.253801256,0.253845214844,266176,4.3958844000047126e-05,6.06154537,6.06202411652,6356493,0.00047874651999979534,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4060,0.0203,0.255057156,0.255101203918,267493,4.404791800000085e-05,6.09154797,6.09202671051,6387953,0.00047874051000018625,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4080,0.0204,0.256313026,0.256357192993,268810,4.416699300002769e-05,6.12155056,6.1220293045,6419413,0.0004787444999996282,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4100,0.0205,0.257568955,0.257613182068,270127,4.422706800000231e-05,6.15155315,6.1520318985,6450873,0.00047874849999995917,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4120,0.0206,0.258824825,0.258868217468,271443,4.339246800000307e-05,6.18155575,6.18203449249,6482333,0.0004787424899994619,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4140,0.0207,0.260080755,0.260124206543,272760,4.3451543000005977e-05,6.21155834,6.21203708649,6513793,0.00047874648999979286,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4160,0.0208,0.261336654,0.261380195618,274077,4.354161800002032e-05,6.24156094,6.24203968048,6545253,0.0004787404799992956,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4180,0.0209,0.262592524,0.262637138367,275395,4.4614366999984334e-05,6.27156353,6.27204227448,6576713,0.00047874448000051473,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4200,0.021,0.263848454,0.263893127441,276712,4.467344100000936e-05,6.30156612,6.30204486847,6608173,0.0004787484699999567,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4220,0.0211,0.265104324,0.265149116516,278029,4.4792515999980687e-05,6.33156872,6.33204746246,6639633,0.0004787424600003476,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4240,0.0212,0.266360223,0.266404151917,279345,4.392891700000234e-05,6.36157131,6.36205005646,6671093,0.0004787464599997904,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4260,0.0213,0.267616123,0.267660140991,280662,4.401799100001158e-05,6.39157391,6.39205265045,6702553,0.0004787404500001813,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4280,0.0214,0.268872052,0.268916130066,281979,4.4078066000041716e-05,6.4215765,6.42205524445,6734013,0.00047874445000051224,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4300,0.0215,0.270127922,0.270172119141,283296,4.419714099995753e-05,6.45157909,6.45205783844,6765473,0.0004787484399999542,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4320,0.0216,0.271383822,0.271428108215,284613,4.428621500002228e-05,6.48158169,6.48206043243,6796933,0.0004787424300003451,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4340,0.0217,0.272639751,0.27268409729,285930,4.43462899999969e-05,6.51158428,6.51206302643,6828393,0.0004787464299997879,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4360,0.0218,0.273895591,0.27393913269,287246,4.354168999998187e-05,6.54158688,6.54206562042,6859853,0.0004787404200001788,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4380,0.0219,0.275151521,0.275195121765,288563,4.3600764999984776e-05,6.57158947,6.57206821442,6891313,0.0004787444199996216,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4400,0.022,0.276407421,0.27645111084,289880,4.36898400000274e-05,6.60159206,6.60207080841,6922773,0.0004787484099999517,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4420,0.0221,0.27766332,0.277707099915,291197,4.3779914999986236e-05,6.63159466,6.6320734024,6954233,0.00047874239999945445,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4440,0.0222,0.27891922,0.278963088989,292514,4.386898899999547e-05,6.66159725,6.6620759964,6985693,0.0004787463999997854,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4460,0.0223,0.28017512,0.280220031738,293832,4.4911737999975276e-05,6.69159985,6.69207859039,7017153,0.0004787403900001763,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4480,0.0224,0.28143099,0.281475067139,295148,4.4077139000009424e-05,6.72160244,6.72208118439,7048613,0.0004787443900005073,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4500,0.0225,0.282686889,0.282731056213,296465,4.416721299999038e-05,6.75160503,6.75208377838,7080073,0.00047874837999994924,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4520,0.0226,0.283942819,0.283987045288,297782,4.4226287999993286e-05,6.78160763,6.78208637238,7111533,0.00047874238000034097,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4540,0.0227,0.285198689,0.285243034363,299099,4.434536300002012e-05,6.81161022,6.81208896637,7142993,0.00047874636999978293,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4560,0.0228,0.286454618,0.286499023438,300416,4.4405437999994746e-05,6.84161282,6.84209156036,7174453,0.00047874036000017384,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4580,0.0229,0.287710518,0.287755012512,301733,4.449451199994847e-05,6.87161541,6.87209415436,7205913,0.0004787443599996166,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4600,0.023,0.288966388,0.289010047913,303049,4.365991299998262e-05,6.901618,6.90209674835,7237373,0.00047874834999994675,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4620,0.0231,0.290222287,0.290266036987,304366,4.3749986999963575e-05,6.9316206,6.93209934235,7268833,0.0004787423500003385,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4640,0.0232,0.291478187,0.291522026062,305683,4.38390620000062e-05,6.96162319,6.96210193634,7300293,0.00047874633999978045,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4660,0.0233,0.292734087,0.292778015137,307000,4.392813700004883e-05,6.99162579,6.99210453033,7331753,0.00047874033000017135,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4680,0.0234,0.293989986,0.294034004211,308317,4.401821100002978e-05,7.02162838,7.02210712433,7363213,0.00047874432999961414,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4700,0.0235,0.295245916,0.295289993286,309634,4.407728599997718e-05,7.05163097,7.05210971832,7394673,0.00047874831999994427,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4720,0.0236,0.296501786,0.296545028687,310950,4.3242687000011326e-05,7.08163357,7.08211231232,7426133,0.00047874231999944783,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4740,0.0237,0.297757685,0.297801971436,312268,4.428643600001836e-05,7.11163616,7.11211490631,7457593,0.00047874631000066614,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4760,0.0238,0.299013585,0.29905796051,313585,4.4375509999972085e-05,7.14163876,7.14211750031,7489053,0.0004787403100001697,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4780,0.0239,0.300269455,0.300313949585,314902,4.449458499999892e-05,7.17164135,7.1721200943,7520513,0.00047874430000049983,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4800,0.024,0.301525384,0.30156993866,316219,4.4554659999973545e-05,7.20164394,7.20212268829,7551973,0.0004787482899999418,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4820,0.0241,0.302781284,0.302825927734,317536,4.464373400003829e-05,7.23164654,7.23212528229,7583433,0.0004787422900003335,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4840,0.0242,0.304037184,0.304080963135,318852,4.377913499997721e-05,7.26164913,7.26212787628,7614893,0.0004787462799997755,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4860,0.0243,0.305293083,0.305336952209,320169,4.3869208999958165e-05,7.29165173,7.29213047028,7646353,0.0004787402800001672,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4880,0.0244,0.306548983,0.306592941284,321486,4.395828400000079e-05,7.32165432,7.32213306427,7677813,0.0004787442699996092,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4900,0.0245,0.307804853,0.307848930359,322803,4.407735900002763e-05,7.35165691,7.35213565826,7709273,0.0004787482599999393,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4920,0.0246,0.309060752,0.309104919434,324120,4.416743399998646e-05,7.38165951,7.38213825226,7740733,0.00047874225999944287,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4940,0.0247,0.310316682,0.310360908508,325437,4.422650800001149e-05,7.4116621,7.41214084625,7772193,0.000478746249999773,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4960,0.0248,0.311572552,0.311615943909,326753,4.3391908999990125e-05,7.4416647,7.44214344025,7803653,0.00047874025000016474,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,4980,0.0249,0.312828481,0.312871932983,328070,4.345198299998687e-05,7.47166729,7.47214603424,7835113,0.0004787442399996067,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5000,0.025,0.314084381,0.314127922058,329387,4.354105799997399e-05,7.50166988,7.50214862823,7866573,0.0004787482299999368,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5020,0.0251,0.315340251,0.315384864807,330705,4.461380699999351e-05,7.53167248,7.53215122223,7898033,0.00047874223000032856,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5040,0.0252,0.31659615,0.316640853882,332022,4.4703881999952344e-05,7.56167507,7.56215381622,7929493,0.0004787462200006587,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5060,0.0253,0.31785205,0.317896842957,333339,4.479295699999497e-05,7.59167767,7.59215641022,7960953,0.00047874022000016225,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5080,0.0254,0.31910795,0.319151878357,334655,4.392835700001152e-05,7.62168026,7.62215900421,7992413,0.0004787442100004924,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5100,0.0255,0.320363849,0.320407867432,335972,4.4018432000025864e-05,7.65168285,7.65216159821,8023873,0.00047874820999993517,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5120,0.0256,0.321619779,0.321663856506,337289,4.407750599999538e-05,7.68168545,7.6821641922,8055333,0.0004787422000003261,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5140,0.0257,0.322875649,0.322919845581,338606,4.419658100002222e-05,7.71168804,7.71216678619,8086793,0.00047874618999976803,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5160,0.0258,0.324131548,0.324175834656,339923,4.428665599998105e-05,7.74169064,7.74216938019,8118253,0.00047874019000015977,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5180,0.0259,0.325387448,0.32543182373,341240,4.437572999999029e-05,7.77169323,7.77217197418,8149713,0.0004787441799996017,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5200,0.026,0.326643318,0.326686859131,342556,4.3541130999968924e-05,7.80169582,7.80217456818,8181173,0.0004787481799999327,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5220,0.0261,0.327899247,0.327942848206,343873,4.360120599999906e-05,7.83169842,7.83217716217,8212633,0.0004787421699994354,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5240,0.0262,0.329155147,0.32919883728,345190,4.36902800000083e-05,7.86170101,7.86217975616,8244093,0.00047874615999976555,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5260,0.0263,0.330411047,0.330454826355,346507,4.377935499999541e-05,7.89170361,7.89218235016,8275553,0.0004787401599992691,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5280,0.0264,0.331666946,0.33171081543,347824,4.3869429999954246e-05,7.9217062,7.92218494415,8307013,0.00047874414999959924,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5300,0.0265,0.332922846,0.332967758179,349142,4.491217899998956e-05,7.95170879,7.95218753815,8338473,0.0004787481499999302,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5320,0.0266,0.334178716,0.334222793579,350458,4.407757899999032e-05,7.98171139,7.98219013214,8369933,0.0004787421400003211,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5340,0.0267,0.335434616,0.335478782654,351775,4.4166653999977434e-05,8.01171398,8.01219272614,8401393,0.0004787461400006521,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5360,0.0268,0.336690545,0.336734771729,353092,4.422672900000757e-05,8.04171658,8.04219532013,8432853,0.000478740130001043,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5380,0.0269,0.337946385,0.337990760803,354409,4.4375802999985225e-05,8.07171917,8.07219791412,8464313,0.00047874412000048494,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5400,0.027,0.339202344,0.339246749878,355726,4.440587800003115e-05,8.10172176,8.10220050812,8495773,0.00047874811999903955,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5420,0.0271,0.340458214,0.340502738953,357043,4.4524953000002476e-05,8.13172436,8.13220310211,8527233,0.00047874210999943045,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5440,0.0272,0.341714114,0.341757774353,358359,4.3660352999963514e-05,8.16172695,8.16220569611,8558693,0.0004787461099997614,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5460,0.0273,0.342970014,0.343013763428,359676,4.374942800000614e-05,8.19172955,8.1922082901,8590153,0.0004787401000001523,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5480,0.0274,0.344225943,0.344269752502,360993,4.380950200000289e-05,8.22173214,8.22221088409,8621613,0.0004787440899995943,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5500,0.0275,0.345481813,0.345525741577,362310,4.392857699997421e-05,8.25173473,8.25221347809,8653073,0.00047874808999992524,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5520,0.0276,0.346737683,0.346781730652,363627,4.404765200000105e-05,8.28173733,8.28221607208,8684533,0.00047874208000031615,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5540,0.0277,0.347993642,0.348037719727,364944,4.407772699999146e-05,8.31173992,8.31221866608,8715993,0.00047874607999887075,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5560,0.0278,0.349249482,0.349292755127,366260,4.327312699997643e-05,8.34174252,8.34222126007,8747453,0.00047874006999926166,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5580,0.0279,0.350505412,0.350549697876,367578,4.4285875999972024e-05,8.37174511,8.37222385406,8778913,0.0004787440599987036,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5600,0.028,0.351761311,0.351805686951,368895,4.437595099998637e-05,8.4017477,8.40222644806,8810373,0.00047874806000081094,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5620,0.0281,0.353017211,0.353061676025,370212,4.4465024999995606e-05,8.4317503,8.43222904205,8841833,0.00047874205000120185,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5640,0.0282,0.354273111,0.3543176651,371529,4.455410000003823e-05,8.46175289,8.46223163605,8873293,0.00047874604999975645,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5660,0.0283,0.35552898,0.355573654175,372846,4.4674174999981275e-05,8.49175549,8.49223423004,8904753,0.00047874004000014736,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5680,0.0284,0.35678491,0.356828689575,374162,4.3779575000013615e-05,8.52175808,8.52223682404,8936213,0.0004787440400004783,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5700,0.0285,0.35804078,0.35808467865,375479,4.389864999998494e-05,8.55176067,8.55223941803,8967673,0.0004787480299999203,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5720,0.0286,0.359296709,0.359340667725,376796,4.3958725000015075e-05,8.58176327,8.58224201202,8999133,0.0004787420200003112,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5740,0.0287,0.360552579,0.360596656799,378113,4.407779900000852e-05,8.61176586,8.61224460602,9030593,0.00047874602000064215,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5760,0.0288,0.361808509,0.361852645874,379430,4.413687400001143e-05,8.64176846,8.64224720001,9062053,0.00047874001000103306,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5780,0.0289,0.363064408,0.363108634949,380747,4.422694899997026e-05,8.67177105,8.67224979401,9093513,0.00047874400999958766,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5800,0.029,0.364320248,0.364363670349,382063,4.342234900001074e-05,8.70177364,8.702252388,9124973,0.0004787479999990296,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5820,0.0291,0.365576208,0.365619659424,383380,4.3451423999973926e-05,8.73177624,8.73225498199,9156433,0.0004787419899994205,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5840,0.0292,0.366832078,0.366875648499,384697,4.357049900000076e-05,8.76177883,8.76225757599,9187893,0.0004787459899997515,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5860,0.0293,0.368087977,0.368132591248,386015,4.4614248000007795e-05,8.79178143,8.79226016998,9219353,0.0004787399800001424,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5880,0.0294,0.369343877,0.369388580322,387332,4.470332200001703e-05,8.82178402,8.82226276398,9250813,0.000478743979998697,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5900,0.0295,0.370599806,0.370644569397,388649,4.476339700004717e-05,8.85178661,8.85226535797,9282273,0.0004787479699999153,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5920,0.0296,0.371855676,0.371899604797,389965,4.3928796999992414e-05,8.88178921,8.88226795197,9313733,0.00047874196999941887,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5940,0.0297,0.373111546,0.373155593872,391282,4.404787199996374e-05,8.9117918,8.91227054596,9345193,0.0004787459600006372,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5960,0.0298,0.374367505,0.374411582947,392599,4.4077947000009665e-05,8.9417944,8.94227313995,9376653,0.0004787399500010281,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,5980,0.0299,0.375623345,0.375667572021,393916,4.422702099998732e-05,8.97179699,8.97227573395,9408113,0.0004787439499995827,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6000,0.03,0.376879275,0.376923561096,395233,4.428609599999023e-05,9.00179958,9.00227832794,9439573,0.00047874793999902465,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6020,0.0301,0.378135175,0.378179550171,396550,4.4375171000032854e-05,9.03180218,9.03228092194,9471033,0.00047874194000030457,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6040,0.0302,0.379391074,0.379434585571,397866,4.351157100002112e-05,9.06180477,9.06228351593,9502493,0.0004787459299997465,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6060,0.0303,0.380646974,0.380690574646,399183,4.3600645999952725e-05,9.09180737,9.09228610992,9533953,0.00047873992000013743,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6080,0.0304,0.381902844,0.381946563721,400500,4.371972099997956e-05,9.12180996,9.12228870392,9565413,0.0004787439200004684,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6100,0.0305,0.383158773,0.383202552795,401817,4.377979499997631e-05,9.15181255,9.15229129791,9596873,0.00047874790999991035,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6120,0.0306,0.384414643,0.38445854187,403134,4.389887000000314e-05,9.18181515,9.18229389191,9628333,0.0004787419099994139,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6140,0.0307,0.385670573,0.385715484619,404452,4.491161899999874e-05,9.21181774,9.2122964859,9659793,0.00047874589999885586,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6160,0.0308,0.386926442,0.38697052002,405768,4.40780200000046e-05,9.24182034,9.2422990799,9691253,0.0004787399000001358,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6180,0.0309,0.388182372,0.388226509094,407085,4.413709400002963e-05,9.27182293,9.27230167389,9722713,0.00047874388999957773,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6200,0.031,0.389438272,0.389482498169,408402,4.4226169000016746e-05,9.30182552,9.30230426788,9754173,0.00047874788000079604,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6220,0.0311,0.390694112,0.390738487244,409719,4.437524400002779e-05,9.33182812,9.33230686188,9785633,0.00047874187999852325,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6240,0.0312,0.391950071,0.391994476318,411036,4.440531799998482e-05,9.36183071,9.36230945587,9817093,0.00047874586999974156,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6260,0.0313,0.393205941,0.393250465393,412353,4.452439300001165e-05,9.39183331,9.39231204987,9848553,0.0004787398699992451,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6280,0.0314,0.39446184,0.394505500793,413669,4.366079299999992e-05,9.4218359,9.42231464386,9880013,0.00047874386000046343,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6300,0.0315,0.39571774,0.395761489868,414986,4.374986800004255e-05,9.45183849,9.45231723785,9911473,0.0004787478499999054,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6320,0.0316,0.39697367,0.397017478943,416303,4.380894299998994e-05,9.48184109,9.48231983185,9942933,0.0004787418500011853,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6340,0.0317,0.398229539,0.398273468018,417620,4.3929017999988496e-05,9.51184368,9.51232242584,9974393,0.00047874584000062725,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6360,0.0318,0.399485409,0.399529457092,418937,4.404809199998194e-05,9.54184628,9.54232501984,10005853,0.0004787398400001308,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6380,0.0319,0.400741369,0.400785446167,420254,4.407716700000064e-05,9.57184887,9.57232761383,10037313,0.00047874382999957277,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6400,0.032,0.401997209,0.402040481567,421570,4.327256699998561e-05,9.60185146,9.60233020782,10068773,0.0004787478199990147,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6420,0.0321,0.403253138,0.403297424316,422888,4.428631600000843e-05,9.63185406,9.63233280182,10100233,0.00047874182000029464,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6440,0.0322,0.404509038,0.404553413391,424205,4.4375390999995545e-05,9.66185665,9.66233539581,10131693,0.0004787458099997366,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
soft_start_40ms,6460,0.0323,0.405764908,0.405809402466,425522,4.449446600002238e-05,9.69185925,9.69233798981,10163153,0.00047873980999924015,0.0,0.0,0,0.0,1,1,0,0,True,True,False,104857600
