case,index,vin_true_v,vout_true_v,iout_true_a,temperature_true_c,vin_mapped_v,vout_mapped_v,iout_mapped_a,temperature_mapped_c,vin_code,vout_code,iout_code,temperature_code,vin_q20,vout_q20,iout_q20,temperature_q20,input_code_clamped,physical_value_clamped,arithmetic_overflow
nominal_sweep,150,25.0,12.0,5.625,85.0,24.9997396469,12.0001535416,5.6247253418,84.9816999435,3372,3039,2916,1675,26214127,12583073,5897952,89109771,False,False,False
nominal_sweep,151,25.1,12.08,5.6625,85.7,25.1035337448,12.0791273117,5.66300296783,85.7069997787,3386,3059,2935,1684,26322963,12665883,5938089,89870303,False,False,False
nominal_sweep,152,25.2,12.16,5.7,86.4,25.1999130249,12.1581001282,5.69926738739,86.4322004318,3399,3079,2953,1693,26424024,12748692,5976115,90630731,False,False,False
nominal_sweep,153,25.3,12.24,5.7375,87.1,25.3037080765,12.2410230637,5.73754501343,87.0768995285,3413,3100,2972,1701,26532861,12835643,6016252,91306747,False,False,False
nominal_sweep,154,25.4,12.32,5.775,87.8,25.4000864029,12.3200016022,5.77582454681,87.8022003174,3426,3120,2991,1710,26633921,12918458,6056391,92067280,False,False,False
nominal_sweep,155,25.5,12.4,5.8125,88.5,25.496465683,12.3989744186,5.81208705902,88.5275001526,3439,3140,3009,1719,26734982,13001267,6094415,92827812,False,False,False
nominal_sweep,156,25.6,12.48,5.85,89.2,25.6002607346,12.4818973541,5.85036754608,89.1722002029,3453,3161,3028,1727,26843819,13088218,6134555,93503829,False,False,False
nominal_sweep,157,25.7,12.56,5.8875,89.9,25.6966485977,12.5608711243,5.88663005829,89.8973999023,3466,3181,3046,1736,26944889,13171028,6172579,94264256,False,False,False
nominal_sweep,158,25.8,12.64,5.925,90.6,25.8004436493,12.6398439407,5.92490768433,90.6226997375,3480,3201,3065,1745,27053726,13253837,6212716,95024788,False,False,False
nominal_sweep,159,25.9,12.72,5.9625,91.3,25.8968219757,12.7188224792,5.96318721771,91.2673997879,3493,3221,3084,1753,27154786,13336652,6252855,95700805,False,False,False
nominal_sweep,160,26.0,12.8,6.0,92.0,26.0006170273,12.8017444611,5.99944972992,91.9926996231,3507,3242,3102,1762,27263623,13423602,6290879,96461337,False,False,False
nominal_sweep,161,26.1,12.88,6.0375,92.7,26.0969963074,12.8807182312,6.03773021698,92.7179002762,3520,3262,3121,1771,27364684,13506412,6331019,97221765,False,False,False
nominal_sweep,162,26.2,12.96,6.075,93.4,26.2007904053,12.9596910477,6.07600784302,93.3626003265,3534,3282,3140,1779,27473520,13589221,6371156,97897782,False,False,False
nominal_sweep,163,26.3,13.04,6.1125,94.1,26.2971696854,13.0386648178,6.11227035522,94.0879001617,3547,3302,3158,1788,27574581,13672031,6409180,98658314,False,False,False
nominal_sweep,164,26.4,13.12,6.15,94.8,26.4009637833,13.1215877533,6.15054988861,94.8131999969,3561,3323,3177,1797,27683417,13758982,6449319,99418846,False,False,False
nominal_sweep,165,26.5,13.2,6.1875,95.5,26.4973526001,13.2005653381,6.18681240082,95.5384998322,3574,3343,3195,1806,27784488,13841796,6487343,100179378,False,False,False
nominal_sweep,166,26.6,13.28,6.225,96.2,26.601146698,13.2795391083,6.22509288788,96.1831998825,3588,3363,3214,1814,27893324,13924606,6527483,100855395,False,False,False
nominal_sweep,167,26.7,13.36,6.2625,96.9,26.6975259781,13.3585119247,6.26336956024,96.9083995819,3601,3383,3233,1823,27994385,14007415,6567619,101615822,False,False,False
nominal_sweep,168,26.8,13.44,6.3,97.6,26.801320076,13.4414348602,6.29963207245,97.6337003708,3615,3404,3251,1832,28103221,14094366,6605643,102376355,False,False,False
nominal_sweep,169,26.9,13.52,6.3375,98.3,26.8976993561,13.5204086304,6.33791255951,98.2784004211,3628,3424,3270,1840,28204282,14177176,6645783,103052372,False,False,False
nominal_sweep,170,27.0,13.6,6.375,99.0,27.0014944077,13.5993862152,6.37417507172,99.0037002563,3642,3444,3288,1849,28313119,14259990,6683807,103812904,False,False,False
nominal_sweep,171,27.1,13.68,6.4125,99.7,27.0978727341,13.6783599854,6.4124546051,99.7288999557,3655,3464,3307,1858,28414179,14342800,6723946,104573331,False,False,False
nominal_sweep,172,27.2,13.76,6.45,100.4,27.2016677856,13.7612829208,6.45073223114,100.373600006,3669,3485,3326,1866,28523016,14429751,6764083,105249348,False,False,False
nominal_sweep,173,27.3,13.84,6.4875,101.1,27.2980470657,13.8402557373,6.48699760437,101.098899841,3682,3505,3344,1875,28624077,14512560,6802110,106009880,False,False,False
nominal_sweep,174,27.4,13.92,6.525,101.8,27.4018507004,13.9192295074,6.52527523041,101.824199677,3696,3525,3363,1884,28732923,14595370,6842247,106770412,False,False,False
nominal_sweep,175,27.5,14.0,6.5625,102.5,27.4982299805,13.9982070923,6.56153774261,102.468899727,3709,3545,3381,1892,28833984,14678184,6880271,107446429,False,False,False
nominal_sweep,176,27.6,14.08,6.6,103.2,27.6020240784,14.0811300278,6.599817276,103.19410038,3723,3566,3400,1901,28942820,14765135,6920410,108206857,False,False,False
nominal_sweep,177,27.7,14.16,6.6375,103.9,27.6984033585,14.1601028442,6.63809490204,103.919400215,3736,3586,3419,1910,29043881,14847944,6960547,108967389,False,False,False
nominal_sweep,178,27.8,14.24,6.675,104.6,27.8021974564,14.2390766144,6.67436027527,104.564100266,3750,3606,3437,1918,29152717,14930754,6998574,109643406,False,False,False
nominal_sweep,179,27.9,14.32,6.7125,105.3,27.8985767365,14.3180494308,6.71263790131,105.289400101,3763,3626,3456,1927,29253778,15013563,7038711,110403938,False,False,False
nominal_sweep,180,28.0,14.4,6.75,106.0,28.0023708344,14.4009723663,6.75091457367,106.014699936,3777,3647,3475,1936,29362614,15100514,7078847,111164470,False,False,False
nominal_sweep,181,28.1,14.48,6.7875,106.7,28.0987501144,14.4799509048,6.7871799469,106.739899635,3790,3667,3493,1945,29463675,15183329,7116874,111924897,False,False,False
nominal_sweep,182,28.2,14.56,6.825,107.4,28.2025537491,14.5589237213,6.82545757294,107.384599686,3804,3687,3512,1953,29572521,15266138,7157011,112600914,False,False,False
nominal_sweep,183,28.3,14.64,6.8625,108.1,28.2989330292,14.6418466568,6.86172294617,108.109900475,3817,3708,3530,1962,29673582,15353089,7195038,113361447,False,False,False
nominal_sweep,184,28.4,14.72,6.9,108.8,28.4027271271,14.7208204269,6.89999961853,108.83520031,3831,3728,3549,1971,29782418,15435899,7235174,114121979,False,False,False
nominal_sweep,185,28.5,14.8,6.9375,109.5,28.4991064072,14.7997932434,6.93827724457,109.47990036,3844,3748,3568,1979,29883479,15518708,7275311,114797996,False,False,False
nominal_sweep,186,28.6,14.88,6.975,110.2,28.6029014587,14.8787717819,6.9745426178,110.20510006,3858,3768,3586,1988,29992316,15601523,7313338,115558423,False,False,False
nominal_sweep,187,28.7,14.96,7.0125,110.9,28.6992807388,14.9616947174,7.01282024384,110.930399895,3871,3789,3605,1997,30093377,15688474,7353475,116318955,False,False,False
nominal_sweep,188,28.8,15.04,7.05,111.6,28.8030748367,15.0406675339,7.04908466339,111.575099945,3885,3809,3623,2005,30202213,15771283,7391501,116994972,False,False,False
nominal_sweep,189,28.9,15.12,7.0875,112.3,28.8994541168,15.119641304,7.08736228943,112.30039978,3898,3829,3642,2014,30303274,15854093,7431638,117755504,False,False,False
nominal_sweep,190,29.0,15.2,7.125,113.0,29.0032482147,15.1986141205,7.12563991547,113.025600433,3912,3849,3661,2023,30412110,15936902,7471775,118515932,False,False,False
nominal_sweep,191,29.1,15.28,7.1625,113.7,29.0996370316,15.281537056,7.1619052887,113.67029953,3925,3870,3679,2031,30513181,16023853,7509802,119191948,False,False,False
nominal_sweep,192,29.2,15.36,7.2,114.4,29.2034311295,15.3605146408,7.20018291473,114.395600319,3939,3890,3698,2040,30622017,16106667,7549939,119952481,False,False,False
nominal_sweep,193,29.3,15.44,7.2375,115.1,29.2998104095,15.4394884109,7.23846244812,115.120900154,3952,3910,3717,2049,30723078,16189477,7590078,120713013,False,False,False
nominal_sweep,194,29.4,15.52,7.275,115.8,29.4036045074,15.5184612274,7.27472496033,115.765600204,3966,3930,3735,2057,30831914,16272286,7628102,121389030,False,False,False
nominal_sweep,195,29.5,15.6,7.3125,116.5,29.4999837875,15.6013841629,7.31300258636,116.490799904,3979,3951,3754,2066,30932975,16359237,7668239,122149457,False,False,False
nominal_sweep,196,29.6,15.68,7.35,117.2,29.5963630676,15.680357933,7.34926795959,117.216099739,3992,3971,3772,2075,31034036,16442047,7706266,122909989,False,False,False
nominal_sweep,197,29.7,15.76,7.3875,117.9,29.7001571655,15.7593307495,7.38754463196,117.860799789,4006,3991,3791,2083,31142872,16524856,7746402,123586006,False,False,False
nominal_sweep,198,29.8,15.84,7.425,118.6,29.7965459824,15.838309288,7.42582511902,118.586099625,4019,4011,3810,2092,31243943,16607671,7786542,124346538,False,False,False
nominal_sweep,199,29.9,15.92,7.4625,119.3,29.9003400803,15.9212322235,7.46208763123,119.311400414,4033,4032,3828,2101,31352779,16694622,7824566,125107071,False,False,False
nominal_sweep,200,30.0,16.0,7.5,120.0,29.9967193604,16.00020504,7.50036716461,120.036600113,4046,4052,3847,2110,31453840,16777431,7864705,125867498,False,False,False
tolerance_uncalibrated,0,10.0,0.0,0.0,-20.0,9.89758110046,0.0,0.0300378799438,-19.2966995239,1335,0,139,381,10378366,0,31497,-20234056,False,False,False
tolerance_uncalibrated,1,10.1,0.08,0.0375,-19.3,10.0013751984,0.0789737701416,0.0683145523071,-18.5713996887,1349,20,158,390,10487202,82810,71633,-19473524,False,False,False
tolerance_uncalibrated,2,10.2,0.16,0.075,-18.6,10.0977544785,0.161895751953,0.106592178345,-17.9266996384,1362,41,177,398,10588263,169760,111770,-18797507,False,False,False
tolerance_uncalibrated,3,10.3,0.24,0.1125,-17.9,10.2015485764,0.240874290466,0.144872665405,-17.201499939,1376,61,196,407,10697099,252575,151910,-18037080,False,False,False
tolerance_uncalibrated,4,10.4,0.32,0.15,-17.2,10.2979373932,0.323797225952,0.183150291443,-16.5567998886,1389,82,215,415,10798170,339526,192047,-17361063,False,False,False
tolerance_uncalibrated,5,10.5,0.4,0.1875,-16.5,10.3943166733,0.402770042419,0.219414710999,-15.8315000534,1402,102,233,424,10899231,422335,230073,-16600531,False,False,False
tolerance_uncalibrated,6,10.6,0.48,0.225,-15.8,10.4981107712,0.485692977905,0.257692337036,-15.1062002182,1416,123,252,433,11008067,509286,270210,-15839999,False,False,False
tolerance_uncalibrated,7,10.7,0.56,0.2625,-15.1,10.5944900513,0.564665794373,0.295969963074,-14.4615001678,1429,143,271,441,11109128,592095,310347,-15163982,False,False,False
tolerance_uncalibrated,8,10.8,0.64,0.3,-14.4,10.6908693314,0.643639564514,0.334250450134,-13.7363004684,1442,163,290,450,11210189,674905,350487,-14403555,False,False,False
tolerance_uncalibrated,9,10.9,0.72,0.3375,-13.7,10.7946634293,0.7265625,0.372527122498,-13.0916004181,1456,184,309,458,11319025,761856,390623,-13727538,False,False,False
tolerance_uncalibrated,10,11.0,0.8,0.375,-13.0,10.8910522461,0.805540084839,0.410804748535,-12.3662996292,1469,204,328,467,11420096,844670,430760,-12967005,False,False,False
tolerance_uncalibrated,11,11.1,0.88,0.4125,-12.3,10.9874315262,0.888463020325,0.449085235596,-11.640999794,1482,225,347,476,11521157,931621,470900,-12206473,False,False,False
tolerance_uncalibrated,12,11.2,0.96,0.45,-11.6,11.0912256241,0.967436790466,0.487362861633,-10.9962997437,1496,245,366,484,11629993,1014431,511037,-11530456,False,False,False
tolerance_uncalibrated,13,11.3,1.04,0.4875,-10.9,11.1876049042,1.05035877228,0.525639533997,-10.2711000443,1509,266,385,493,11731054,1101381,551173,-10770029,False,False,False
tolerance_uncalibrated,14,11.4,1.12,0.525,-10.2,11.2839841843,1.12933254242,0.561904907227,-9.6263999939,1522,286,403,501,11832115,1184191,589200,-10094012,False,False,False
tolerance_uncalibrated,15,11.5,1.2,0.5625,-9.5,11.3877782822,1.20830535889,0.600182533264,-8.90110015869,1536,306,422,510,11940951,1267000,629337,-9333480,False,False,False
tolerance_uncalibrated,16,11.6,1.28,0.6,-8.8,11.4841575623,1.29122829437,0.63846206665,-8.17580032349,1549,327,441,519,12042012,1353951,669476,-8572948,False,False,False
tolerance_uncalibrated,17,11.7,1.36,0.6375,-8.1,11.5805463791,1.37020683289,0.676739692688,-7.53110027313,1562,347,460,527,12143083,1436766,709613,-7896931,False,False,False
tolerance_uncalibrated,18,11.8,1.44,0.675,-7.4,11.684340477,1.45312976837,0.715017318726,-6.80589962006,1576,368,479,536,12251919,1523717,749750,-7136503,False,False,False
tolerance_uncalibrated,19,11.9,1.52,0.7125,-6.7,11.7807197571,1.53210258484,0.753297805786,-6.1611995697,1589,388,498,544,12352980,1606526,789890,-6460486,False,False,False
tolerance_uncalibrated,20,12.0,1.6,0.75,-6.0,11.884513855,1.61107635498,0.791575431824,-5.4358997345,1603,408,517,553,12461816,1689336,830027,-5699954,False,False,False
tolerance_uncalibrated,21,12.1,1.68,0.7875,-5.3,11.9808931351,1.69399833679,0.829852104187,-4.71059989929,1616,429,536,562,12562877,1776286,870163,-4939422,False,False,False
tolerance_uncalibrated,22,12.2,1.76,0.825,-4.6,12.0772724152,1.77297687531,0.868132591248,-4.06589984894,1629,449,555,570,12663938,1859101,910303,-4263405,False,False,False
tolerance_uncalibrated,23,12.3,1.84,0.8625,-3.9,12.1810665131,1.85589981079,0.906410217285,-3.34070014954,1643,470,574,579,12772774,1946052,950440,-3502978,False,False,False
tolerance_uncalibrated,24,12.4,1.92,0.9,-3.2,12.2774457932,1.93487262726,0.942674636841,-2.69600009918,1656,490,592,587,12873835,2028861,988466,-2826961,False,False,False
tolerance_uncalibrated,25,12.5,2.0,0.9375,-2.5,12.37383461,2.01779556274,0.980952262878,-1.97070026398,1669,511,611,596,12974906,2115812,1028603,-2066429,False,False,False
tolerance_uncalibrated,26,12.6,2.08,0.975,-1.8,12.4776287079,2.09676837921,1.01922988892,-1.24540042877,1683,531,630,605,13083742,2198621,1068740,-1305897,False,False,False
tolerance_uncalibrated,27,12.7,2.16,1.0125,-1.1,12.574007988,2.17574214935,1.05751037598,-0.600700378418,1696,551,649,613,13184803,2281431,1108880,-629880,False,False,False
tolerance_uncalibrated,28,12.8,2.24,1.05,-0.4,12.6703872681,2.25866508484,1.09578704834,0.124500274658,1709,572,668,622,13285864,2368382,1149016,130548,False,False,False
tolerance_uncalibrated,29,12.9,2.32,1.0875,0.3,12.774181366,2.33764266968,1.13406467438,0.769200325012,1723,592,687,630,13394700,2451196,1189153,806565,False,False,False
tolerance_uncalibrated,30,13.0,2.4,1.125,1.0,12.8705606461,2.42056560516,1.17234516144,1.49450016022,1736,613,706,639,13495761,2538147,1229293,1567097,False,False,False
tolerance_uncalibrated,31,13.1,2.48,1.1625,1.7,12.9669494629,2.49953937531,1.21062278748,2.21979999542,1749,633,725,648,13596832,2620957,1269430,2327629,False,False,False
tolerance_uncalibrated,32,13.2,2.56,1.2,2.4,13.0707435608,2.58246135712,1.24890041351,2.86450004578,1763,654,744,656,13705668,2707907,1309567,3003646,False,False,False
tolerance_uncalibrated,33,13.3,2.64,1.2375,3.1,13.1671228409,2.66143512726,1.28516483307,3.58969974518,1776,674,762,665,13806729,2790717,1347593,3764073,False,False,False
tolerance_uncalibrated,34,13.4,2.72,1.275,3.8,13.2709169388,2.74040794373,1.32344245911,4.23439979553,1790,694,781,673,13915565,2873526,1387730,4440090,False,False,False
tolerance_uncalibrated,35,13.5,2.8,1.3125,4.5,13.3672962189,2.82333087921,1.36172294617,4.95969963074,1803,715,800,682,14016626,2960477,1427870,5200622,False,False,False
tolerance_uncalibrated,36,13.6,2.88,1.35,5.2,13.463675499,2.90230941772,1.39999961853,5.68500041962,1816,735,819,691,14117687,3043292,1468006,5961155,False,False,False
tolerance_uncalibrated,37,13.7,2.96,1.3875,5.9,13.5674695969,2.98523235321,1.43827724457,6.32970046997,1830,756,838,699,14226523,3130243,1508143,6637172,False,False,False
tolerance_uncalibrated,38,13.8,3.04,1.425,6.6,13.663848877,3.06420516968,1.47655773163,7.05490016937,1843,776,857,708,14327584,3213052,1548283,7397599,False,False,False
tolerance_uncalibrated,39,13.9,3.12,1.4625,7.3,13.7602376938,3.14712810516,1.51483535767,7.69960021973,1856,797,876,716,14428655,3300003,1588420,8073616,False,False,False
tolerance_uncalibrated,40,14.0,3.2,1.5,8.0,13.8640317917,3.22610092163,1.55311203003,8.42490005493,1870,817,895,725,14537491,3382812,1628556,8834148,False,False,False
tolerance_uncalibrated,41,14.1,3.28,1.5375,8.7,13.9604110718,3.30507469177,1.59139251709,9.15019989014,1883,837,914,734,14638552,3465622,1668696,9594680,False,False,False
tolerance_uncalibrated,42,14.2,3.36,1.575,9.4,14.0567903519,3.38800239563,1.6276550293,9.79489994049,1896,858,932,742,14739613,3552578,1706720,10270697,False,False,False
tolerance_uncalibrated,43,14.3,3.44,1.6125,10.1,14.1605844498,3.4669752121,1.66593456268,10.5200996399,1910,878,951,751,14848449,3635387,1746859,11031124,False,False,False
tolerance_uncalibrated,44,14.4,3.52,1.65,10.8,14.2569637299,3.54989814758,1.70421218872,11.1647996902,1923,899,970,759,14949510,3722338,1786996,11707141,False,False,False
tolerance_uncalibrated,45,14.5,3.6,1.6875,11.5,14.3533525467,3.62887096405,1.74248981476,11.8900995255,1936,919,989,768,15050581,3805147,1827133,12467673,False,False,False
tolerance_uncalibrated,46,14.6,3.68,1.725,12.2,14.4571466446,3.70784473419,1.78077030182,12.6154003143,1950,939,1008,777,15159417,3887957,1867273,13228206,False,False,False
tolerance_uncalibrated,47,14.7,3.76,1.7625,12.9,14.5535259247,3.79076766968,1.81904792786,13.2601003647,1963,960,1027,785,15260478,3974908,1907410,13904223,False,False,False
tolerance_uncalibrated,48,14.8,3.84,1.8,13.6,14.6499052048,3.86974525452,1.85732460022,13.9853000641,1976,980,1046,794,15361539,4057722,1947546,14664650,False,False,False
tolerance_uncalibrated,49,14.9,3.92,1.8375,14.3,14.7536993027,3.95266819,1.89560508728,14.6300001144,1990,1001,1065,802,15470375,4144673,1987686,15340667,False,False,False
tolerance_uncalibrated,50,15.0,4.0,1.875,15.0,14.8500785828,4.03164196014,1.93388271332,15.3552999496,2003,1021,1084,811,15571436,4227483,2027823,16101199,False,False,False
tolerance_uncalibrated,51,15.1,4.08,1.9125,15.7,14.9538736343,4.11456394196,1.97216033936,16.0805997849,2017,1042,1103,820,15680273,4314433,2067960,16861731,False,False,False
tolerance_uncalibrated,52,15.2,4.16,1.95,16.4,15.0502519608,4.1935377121,2.00842475891,16.7252998352,2030,1062,1121,828,15781333,4397243,2105986,17537748,False,False,False
tolerance_uncalibrated,53,15.3,4.24,1.9875,17.1,15.1466407776,4.27251052856,2.04670238495,17.4504995346,2043,1082,1140,837,15882404,4480052,2146123,18298175,False,False,False
tolerance_uncalibrated,54,15.4,4.32,2.025,17.8,15.2504348755,4.35543346405,2.08498287201,18.095199585,2057,1103,1159,845,15991240,4567003,2186263,18974192,False,False,False
tolerance_uncalibrated,55,15.5,4.4,2.0625,18.5,15.3468141556,4.43441200256,2.12325954437,18.8205003738,2070,1123,1178,854,16092301,4649818,2226399,19734725,False,False,False
tolerance_uncalibrated,56,15.6,4.48,2.1,19.2,15.4431934357,4.51733493805,2.16153717041,19.545800209,2083,1144,1197,863,16193362,4736769,2266536,20495257,False,False,False
tolerance_uncalibrated,57,15.7,4.56,2.1375,19.9,15.5469875336,4.59630775452,2.19981765747,20.1905002594,2097,1164,1216,871,16302198,4819578,2306676,21171274,False,False,False
tolerance_uncalibrated,58,15.8,4.64,2.175,20.6,15.6433668137,4.67923069,2.23809528351,20.9158000946,2110,1185,1235,880,16403259,4906529,2346813,21931806,False,False,False
tolerance_uncalibrated,59,15.9,4.72,2.2125,21.3,15.7397460938,4.75820350647,2.27637290955,21.5604000092,2123,1205,1254,888,16504320,4989338,2386950,22607718,False,False,False
tolerance_uncalibrated,60,16.0,4.8,2.25,22.0,15.8435497284,4.83717727661,2.31465244293,22.2856998444,2137,1225,1273,897,16613166,5072148,2427089,23368250,False,False,False
tolerance_uncalibrated,61,16.1,4.88,2.2875,22.7,15.9399290085,4.92010498047,2.35091495514,23.0109996796,2150,1246,1291,906,16714227,5159104,2465113,24128782,False,False,False
tolerance_uncalibrated,62,16.2,4.96,2.325,23.4,16.0363082886,4.99907779694,2.3891954422,23.6556997299,2163,1266,1310,914,16815288,5241913,2505253,24804799,False,False,False
tolerance_uncalibrated,63,16.3,5.04,2.3625,24.1,16.1401023865,5.08200073242,2.42747211456,24.3809995651,2177,1287,1329,923,16924124,5328864,2545389,25565331,False,False,False
tolerance_uncalibrated,64,16.4,5.12,2.4,24.8,16.2364816666,5.16097354889,2.4657497406,25.0256004333,2190,1307,1348,931,17025185,5411673,2585526,26241244,False,False,False
tolerance_uncalibrated,65,16.5,5.2,2.4375,25.5,16.3402767181,5.24389648438,2.50403022766,25.7509002686,2204,1328,1367,940,17134022,5498624,2625666,27001776,False,False,False
tolerance_uncalibrated,66,16.6,5.28,2.475,26.2,16.4366559982,5.32287025452,2.5423078537,26.4762001038,2217,1348,1386,949,17235083,5581434,2665803,27762308,False,False,False
tolerance_uncalibrated,67,16.7,5.36,2.5125,26.9,16.5330438614,5.40184783936,2.58058452606,27.1209001541,2230,1368,1405,957,17336153,5664248,2705939,28438325,False,False,False
tolerance_uncalibrated,68,16.8,5.44,2.55,27.6,16.6368379593,5.48477077484,2.61886501312,27.8461999893,2244,1389,1424,966,17444989,5751199,2746079,29198857,False,False,False
tolerance_uncalibrated,69,16.9,5.52,2.5875,28.3,16.7332172394,5.56374454498,2.65714263916,28.4907999039,2257,1409,1443,974,17546050,5834009,2786216,29874769,False,False,False
tolerance_uncalibrated,70,17.0,5.6,2.625,29.0,16.8295965195,5.64666652679,2.69340705872,29.2160997391,2270,1430,1461,983,17647111,5920959,2824242,30635301,False,False,False
tolerance_uncalibrated,71,17.1,5.68,2.6625,29.7,16.933391571,5.72564029694,2.73168468475,29.9413995743,2284,1450,1480,992,17755948,6003769,2864379,31395833,False,False,False
tolerance_uncalibrated,72,17.2,5.76,2.7,30.4,17.0297708511,5.8046131134,2.76996231079,30.5860996246,2297,1470,1499,1000,17857009,6086578,2904516,32071850,False,False,False
tolerance_uncalibrated,73,17.3,5.84,2.7375,31.1,17.1261491776,5.88753604889,2.80824279785,31.3114004135,2310,1491,1518,1009,17958069,6173529,2944656,32832383,False,False,False
tolerance_uncalibrated,74,17.4,5.92,2.775,31.8,17.2299528122,5.9665145874,2.84652042389,31.9560003281,2324,1511,1537,1017,18066915,6256344,2984793,33508295,False,False,False
tolerance_uncalibrated,75,17.5,6.0,2.8125,32.5,17.3263320923,6.04943752289,2.88479709625,32.6813001633,2337,1532,1556,1026,18167976,6343295,3024929,34268827,False,False,False
tolerance_uncalibrated,76,17.6,6.08,2.85,33.2,17.4227113724,6.12841033936,2.92307758331,33.4065999985,2350,1552,1575,1035,18269037,6426104,3065069,35029359,False,False,False
tolerance_uncalibrated,77,17.7,6.16,2.8875,33.9,17.526506424,6.21133327484,2.96135520935,34.0513000488,2364,1573,1594,1043,18377874,6513055,3105206,35705376,False,False,False
tolerance_uncalibrated,78,17.8,6.24,2.925,34.6,17.6228847504,6.29030609131,2.99963283539,34.776599884,2377,1593,1613,1052,18478934,6595864,3145343,36465908,False,False,False
tolerance_uncalibrated,79,17.9,6.32,2.9625,35.3,17.7192640305,6.36927986145,3.03791236877,35.4211997986,2390,1613,1632,1060,18579995,6678674,3185482,37141820,False,False,False
tolerance_uncalibrated,80,18.0,6.4,3.0,36.0,17.823059082,6.45220756531,3.07417488098,36.1464996338,2404,1634,1650,1069,18688832,6765630,3223506,37902352,False,False,False
tolerance_uncalibrated,81,18.1,6.48,3.0375,36.7,17.9194469452,6.53118038177,3.11245536804,36.8718004227,2417,1654,1669,1078,18789902,6848439,3263646,38662885,False,False,False
tolerance_uncalibrated,82,18.2,6.56,3.075,37.4,18.0232419968,6.61410331726,3.15073204041,37.516500473,2431,1675,1688,1086,18898739,6935390,3303782,39338902,False,False,False
tolerance_uncalibrated,83,18.3,6.64,3.1125,38.1,18.1196203232,6.69307613373,3.18900966644,38.2418003082,2444,1695,1707,1095,18999799,7018199,3343919,40099434,False,False,False
tolerance_uncalibrated,84,18.4,6.72,3.15,38.8,18.2159996033,6.77599906921,3.2272901535,38.8864002228,2457,1716,1726,1103,19100860,7105150,3384059,40775346,False,False,False
tolerance_uncalibrated,85,18.5,6.8,3.1875,39.5,18.3197946548,6.85497283936,3.26556777954,39.611700058,2471,1736,1745,1112,19209697,7187960,3424196,41535878,False,False,False
tolerance_uncalibrated,86,18.6,6.88,3.225,40.2,18.4161739349,6.93395042419,3.30384540558,40.3369998932,2484,1756,1764,1121,19310758,7270774,3464333,42296410,False,False,False
tolerance_uncalibrated,87,18.7,6.96,3.2625,40.9,18.512553215,7.01687335968,3.34212493896,40.9816999435,2497,1777,1783,1129,19411819,7357725,3504472,42972427,False,False,False
tolerance_uncalibrated,88,18.8,7.04,3.3,41.6,18.6163473129,7.09584712982,3.380402565,41.7069997787,2511,1797,1802,1138,19520655,7440535,3544609,43732959,False,False,False
tolerance_uncalibrated,89,18.9,7.12,3.3375,42.3,18.7127351761,7.17876911163,3.41666793823,42.3515996933,2524,1818,1820,1146,19621725,7527485,3582636,44408871,False,False,False
tolerance_uncalibrated,90,19.0,7.2,3.375,43.0,18.8091144562,7.25774288177,3.4549446106,43.0768995285,2537,1838,1839,1155,19722786,7610295,3622772,45169403,False,False,False
tolerance_uncalibrated,91,19.1,7.28,3.4125,43.7,18.9129095078,7.34066581726,3.49322223663,43.8022003174,2551,1859,1858,1164,19831623,7697246,3662909,45929936,False,False,False
tolerance_uncalibrated,92,19.2,7.36,3.45,44.4,19.0092887878,7.41963863373,3.53150272369,44.4469003677,2564,1879,1877,1172,19932684,7780055,3703049,46605953,False,False,False
tolerance_uncalibrated,93,19.3,7.44,3.4875,45.1,19.1056680679,7.49861717224,3.56978034973,45.1722002029,2577,1899,1896,1181,20033745,7862870,3743186,47366485,False,False,False
tolerance_uncalibrated,94,19.4,7.52,3.525,45.8,19.2094621658,7.58154010773,3.60805797577,45.8168001175,2591,1920,1915,1189,20142581,7949821,3783323,48042397,False,False,False
tolerance_uncalibrated,95,19.5,7.6,3.5625,46.5,19.305850029,7.66051292419,3.64633750916,46.5420999527,2604,1940,1934,1198,20243651,8032630,3823462,48802929,False,False,False
tolerance_uncalibrated,96,19.6,7.68,3.6,47.2,19.4096450806,7.74343585968,3.68461513519,47.2673997879,2618,1961,1953,1207,20352488,8119581,3863599,49563461,False,False,False
tolerance_uncalibrated,97,19.7,7.76,3.6375,47.9,19.5060243607,7.82240867615,3.72289466858,47.9120998383,2631,1981,1972,1215,20453549,8202390,3903738,50239478,False,False,False
tolerance_uncalibrated,98,19.8,7.84,3.675,48.6,19.6024036407,7.90138244629,3.75915718079,48.6373996735,2644,2001,1990,1224,20554610,8285200,3941762,51000010,False,False,False
tolerance_uncalibrated,99,19.9,7.92,3.7125,49.3,19.7061977386,7.98431015015,3.79743480682,49.2820997238,2658,2022,2009,1232,20663446,8372156,3981899,51676027,False,False,False
tolerance_uncalibrated,100,20.0,8.0,3.75,50.0,19.8025770187,8.06328296661,3.83571529388,50.0073003769,2671,2042,2028,1241,20764507,8454965,4022039,52436455,False,False,False
tolerance_uncalibrated,101,20.1,8.08,3.7875,50.7,19.8989562988,8.1462059021,3.87399291992,50.7326002121,2684,2063,2047,1250,20865568,8541916,4062176,53196987,False,False,False
tolerance_uncalibrated,102,20.2,8.16,3.825,51.4,20.0027503967,8.22517967224,3.91226959229,51.3773002625,2698,2083,2066,1258,20974404,8624726,4102312,53873004,False,False,False
