case_id,time_s,command,state_name,state_code,fault_detected,fault_detected_code,fault_latched,fault_latched_code,vin_v,vout_v,iout_a,temperature_c,vref_cmd_v,duty_cmd,pwm_enable,soft_start_elapsed_ms
clear_while_ovp_active,0.00245,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,4.68,0.195,1,1.95
clear_while_ovp_active,0.0025,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,4.8,0.2,1,2
clear_while_ovp_active,0.00255,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,4.92,0.205,1,2.05
clear_while_ovp_active,0.0026,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,5.04,0.21,1,2.1
clear_while_ovp_active,0.00265,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,5.16,0.215,1,2.15
clear_while_ovp_active,0.0027,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,5.28,0.22,1,2.2
clear_while_ovp_active,0.00275,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,5.4,0.225,1,2.25
clear_while_ovp_active,0.0028,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,5.52,0.23,1,2.3
clear_while_ovp_active,0.00285,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,5.64,0.235,1,2.35
clear_while_ovp_active,0.0029,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,5.76,0.24,1,2.4
clear_while_ovp_active,0.00295,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,5.88,0.245,1,2.45
clear_while_ovp_active,0.003,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6,0.25,1,2.5
clear_while_ovp_active,0.00305,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6.12,0.255,1,2.55
clear_while_ovp_active,0.0031,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6.24,0.26,1,2.6
clear_while_ovp_active,0.00315,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6.36,0.265,1,2.65
clear_while_ovp_active,0.0032,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6.48,0.27,1,2.7
clear_while_ovp_active,0.00325,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6.6,0.275,1,2.75
clear_while_ovp_active,0.0033,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6.72,0.28,1,2.8
clear_while_ovp_active,0.00335,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6.84,0.285,1,2.85
clear_while_ovp_active,0.0034,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,6.96,0.29,1,2.9
clear_while_ovp_active,0.00345,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,7.08,0.295,1,2.95
clear_while_ovp_active,0.0035,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,7.2,0.3,1,3
clear_while_ovp_active,0.00355,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,7.32,0.305,1,3.05
clear_while_ovp_active,0.0036,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,7.44,0.31,1,3.1
clear_while_ovp_active,0.00365,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,7.56,0.315,1,3.15
clear_while_ovp_active,0.0037,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,7.68000000000001,0.32,1,3.2
clear_while_ovp_active,0.00375,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,7.8,0.325,1,3.25
clear_while_ovp_active,0.0038,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,7.92,0.33,1,3.3
clear_while_ovp_active,0.00385,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,8.04,0.335,1,3.35
clear_while_ovp_active,0.0039,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,8.16000000000001,0.34,1,3.4
clear_while_ovp_active,0.00395,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,8.28000000000001,0.345,1,3.45
clear_while_ovp_active,0.004,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,8.40000000000001,0.35,1,3.5
clear_while_ovp_active,0.00405,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,8.52000000000001,0.355,1,3.55
clear_while_ovp_active,0.0041,ENABLE,SOFT_START,2,NONE,0,NONE,0,24,12,5,35,8.64000000000001,0.36,1,3.6
